y,locality,seg_phos,seg_psize,seg_pet,seg_mat,seg_decs,US_RockPhos,USCalcium,native.bio,exotic.bio,fdval
2009,Unnamed stream Dusky Sound,1,4.85,490.43,86.545,2118.91,1,1,2,0,318.5357
2009,Unnamed stream Wet Jacket Arm,1,5,396.28,80.44,2109.46,0.949,0.949,3,0,240.591
2009,Unnamed stream Beach Harbour,1,4.43,482.11,93.02,2113.02,1,1,2,0,1354.1321
2009,Unnamed stream Hall Arm,1,4.73,433.24,77.13,2126.25,1,1,2,0,144.0048
2009,Unnamed stream Precipice Cove,1,5,503.72,91.18,2123.44,1,1,2,0,668.2143
2009,Unnamed stream Open Cove,1,5,425.56,90.9,2112.84,1,1,2,0,515.5643
2009,Unnamed stream Woodhen Cove,1.13,5,445.56,89.61,2111.13,1.134,1.045,4,0,787.8571
2009,Unnamed stream Goose Cove,1,5,548.05,96.33,2123.5,1,1,5,0,46.2143
2009,Unnamed stream Long Snd,1,5,459.69,79.14,2118.64,1,1,1,0,266.6036
2009,Unnamed stream Lady Bay,1,5,293.14,73.99,2090.74,1,1,2,0,273.925
2009,Unnamed stream Isthmus Snd,1,5,498.84,94.84,2103,1,1,3,0,2624.8286
2009,Hamilton Burn,2.85,1.79,940.88,92.76,2205.87,2.851,2.525,1,1,0.001
2009,Tussock Creek,3.59,1,863.04,100,2154.58,3.363,2.379,1,0,1260.5704
2009,Cromel Stream,3.58,2.4,1015.77,94.24,2229.44,3.429,1.579,0,1,47.8677
2009,Moffat Creek,3,4,794,101,2128,1.505,1.748,5,0,411.6518
2009,Oteramika Creek,3.04,1,823.04,100.98,2132.64,3.18,2,2,1,0.001
2009,Meadow Burn,3.935,1.62,930.025,101,2175.805,3.979,1.9895,1,0.5,0.001
2009,Boundary Creek,3,3.245,844.035,95.83,2164.43,3.004,1.3055,2.5,0,0.001
2009,Cascade Stream,3.015,3.81,962.99,118.585,2268.2,3.02,1.306,4.5,0.5,292.489
2009,Pourakino River,3.06,3.81,863.44,96.28,2164.79,3.031,1.031,1,1,475.1329
2009,Waimatuku Stream,3.23,1.77,855.34,99.84,2156.02,3.061,2.915,1,0,880.3074
2009,Waihopai River,3.37,1,824.15,100,2144.31,3.775,2,1,1,926.8251
2009,Dunsdale Stream,3,1.62,876.63,98.02,2158.68,3,1.073,1,1,144.2785
2009,Makarewa River,3.02,1.62,906.53,100.73,2166.36,3.072,2.304,1,0,893.1743
2009,Waikawa River,3,2,791.27,100,2116,3,2.064,2,0,492.9509
2009,Winton Stream,4,1,882,100,2162,3.803,2.196,3,0,1002.6901
2009,Camp Creek,3.3467,2.9333,837.2967,95.81,2161.7733,3.2783,1.4013,1.6667,0.3333,722.1089
2009,Camp Creek tributary,3,5,842.31,95.37,2163.62,3,1,2,1,103.4102
2009,Keenan Creek,3,5,845.85,96.59,2162.83,3,1,1,1,194.5286
2009,Terrace Creek,3.155,1.845,916.125,98.21,2177.845,3.2475,2.36,1.5,1,112.696
2009,Terrace Creek tributary,3.24,1.76,913.91,98.57,2176.75,3.236,2.764,0,0,447.4221
2009,Stony Bay Creek,1,3.89,1190.87,146.49,2374.92,1,1,7,0,526.3333
2009,Doctors Creek,1,3.72,1202.56,147.68,2375.46,1,1,5,0,117.2361
2009,Wharangi Stream tributary,1.93,1.07,836.83,112.1,2318.88,1.943,1.943,1,0,114.4286
2009,Waipapa River,2,1,830.65,111,2317.76,2,2,1,0,160.1852
2009,Otamaroa Stream,1.06,1.96,808.03,109.69,2315.02,1.092,1.087,0,0,0.001
2009,Kuriwera Stream,1.605,2.555,955.69,134.48,2321.695,1.4305,1.4305,4,0,0.001
2009,Firewood Creek tributary,1,4,1035.23,136.05,2343.4,1,1,4.5,0.5,263.1419
2009,Taipo Stream,1.9933,1.2625,1336.3592,136.9517,2376.5625,1.9808,2.5888,1.1667,1.1667,100.5283
2009,Ahuriri Lagoon tributary,2,1,1313.7233,138.0567,2374.2867,2,2.9587,0.8333,0.8333,63.8798
2009,Tannery Stream,2,1,1331.3367,138,2376.3467,2,3,1,0,56.3237
2009,Purimu Stream,2,1,1329.415,137.815,2376.055,2,3,0.75,0.75,402.4583
2009,Tyers Stream,1.43,2.71,879.25,114.11,2299.7,1.416,1.416,2.6667,0,162.8766
2009,Takapu Stream,1.27,3.2,971.21,125.12,2311.31,1.728,1.728,6,0,68.6321
2009,Takapu Stream tributary,1.4,2.79,975.43,125.24,2311.83,1.554,1.554,1,0,363.2802
2009,Mitchell Stream,1.53,2.41,963.34,125.57,2306.96,1.455,1.455,2,0,296.8912
2009,Takapuwahia Stream,1.32,3.05,942.4,122.61,2303.03,1.284,1.284,3,0,236.512
2009,Unnamed stream,2.475,3.52,1128.095,133.935,2354.845,2.493,1.447,0.5,0.5,0.001
2009,Silverstream Creek,2.43,2.27,1053.1567,126.0733,2334.78,1.6573,1.4223,2.6667,0,0.001
2009,Silverstream Creek tributary,1.3567,2.9267,1028.7833,119.94,2334.2933,1.3377,1.3373,1.6667,0,0.001
2009,Waihou River,1.92,0.96,1117.54,142,2375.64,1.916,2.647,2,0.2,350.8573
2009,Hikutaia River,2,1,1113.63,142,2374.01,3.075,2.037,1.8,0,81.5955
2009,Kurere Stream,1.95,0.98,1118.55,142,2375.52,1.586,2.545,1.25,0.5,512.1428
2009,Winterton River tributary,3,4,1096.17,48.38,2383.12,3,1,0,0,1911.4582
2009,Waitaki River tributary,2.1467,1.6117,995.0633,105.6667,2178.4867,2.4725,1.2498,1.3333,0,1303.0745
2009,Dog Kennel Stream,3,1,978.4367,104.1833,2171.4733,3,2,1,0,211.4028
2009,Waiharakeke Stream tributary,3.37,1.68,864.92,84.52,2316.85,3.429,1.058,0,1,207.5556
2009,Waiharakeke Stream,2,1,930.44,95.01,2317,3.059,1.023,0,1,854.3889
2009,Wahianoa River,3,1.5,880.35,86.41,2319.345,3.815,1.033,0,0.5,961.6667
2009,Whangaehu River tributary,4,2,875.695,83.925,2323.275,4,1,0,0.5,846.1181
2009,Wahianoa River tribuary,4,2,833.74,79.81,2317.3,4,1,0,1,161808.8194
2009,Depression Stream,2,1.89,1129.62,141,2367.01,2,2,4,0,11358.4028
2009,Karengorengo Stream,2,1.98,1127.83,141,2366.47,2,2,6,1,462.702
2009,Paiakarahi Stream,3.465,5,1099.485,136.995,2372.945,3.5095,1.8365,8,1,77.0556
2009,Omahu Stream,2,1,1116.29,141.94,2373,2.6245,2,7,1,81.5955
2009,Homunga Stream tributary,2,1,1148.83,136.45,2377.26,2,2,4,1,39.408
2009,Waikato River tributary,2.065,1.71,1049.35,137.025,2344.81,1.7775,1.824,1.625,0.375,173.731
2009,Aparima River tributary,3,4,847.38,93.26,2164.6,3,1,1,1,0.001
2009,Unnamed Pond Anzac Drive,3.97,1.03,1156.12,120,2291.67,3.498,2,1,0,0.001
2009,Tarawera River,2.0533,1.4978,1127.4008,138.7597,2370.2631,2.1768,1.5657,2,0.1111,101.3486
2009,Waiaute Stream,2,2,1092.86,131.98,2369,2,1,3,0,225.2721
2009,Waiwhakapa Stream tributary,3.43,2.72,1079.57,129.78,2366.25,3.615,1,3,1,45.4644
2009,Waiwhakapa Stream,3.6167,2.7967,1069.2633,128.5,2364.3633,3.6987,1.002,2.3333,1,61.1216
2009,Mangawhio Stream,2.2,2.1,1091.345,132.885,1183.825,2.2395,1.013,1.75,0.5,134.3789
2009,Buddles Creek,3.58,2.58,1105.11,134.11,2371.09,3.163,1.368,1,1,212.2333
2009,Mangate Stream,2.344,1.944,1089.016,132.156,2367.412,2.2432,1.331,1,0.2,241.6167
2009,Mangahewa Stream,5,1,979.506,128.73,2345.432,5,2,3,0,329.9744
2009,Waipuku Stream,5,1,906.89,120.11,2340,5,2,2.5,0.5,358.9547
2009,Waingongoro River tributary,2.695,1,940.085,120.395,2338.26,2.6465,2,1,0,74.224
2009,Mangatete Stream,2.16,1.95,1006.88,128.45,2341.69,2.149,2.95,2,0,265.5746
2009,Otakeho Stream,5,1,852.78,110.16,2335.53,4.953,2,2,0,0.001
2009,Waiwhakaiho River,3.9825,1,1047.37,130.05,2352.5225,3.9095,2,0.5,0,103.8207
2009,Mokau River,2,4.29,970.99,132.46,2321.5,2,3.481,1,1,218.4996
2009,Mokauiti Stream,2.34,5,979.63,134.47,2322.12,2.582,2.623,2,0,0.001
2009,Ruamahanga River tributary,2,1,1086.51,121.14,2333.49,2,2,1,0,93.1166
2009,Waikoukou Stream tributary,1.575,2.71,1075.015,123.9,2332.43,1.73,1.73,2,0,777.5232
2009,Mangatarere Stream tributary,1.16,3.53,1035.9,108.78,2331.16,1.035,1.035,3,1,951.7103
2009,Waihora Stream,1.84,3.23,1098.01,124,2322.64,1.765,1.633,3,0,147.3614
2009,Mataura River tributary,4,3,948.41,100.93,2183.09,4,2,1,0,0.001
2009,unnamed pond Riversdale,4,3,948.41,100.93,2183.09,4,2,0,0,501.6223
2009,Meadow Burn tributary,4,3,945.9,101,2182.17,4,2,0.5,0,268.2068
2009,Korokoro Stream,1.1,3.69,1030.51,126.02,2322.12,1.055,1.055,7,1,0.001
2009,Kaiwharawhara Stream,1.09,3.73,959.21,123.51,2310.69,1.271,1.271,1,1,420.7946
2009,Unnamed stream Maungaraki,1.3,3.11,1007.92,122,2320.7,1.294,1.293,3,0,0.001
2009,Boundary Creek tributary,2.39,4.1033,938.9,103.4533,2210.1167,2.356,1.6893,3,0.3333,0.001
2009,Tauanui River,1,4,1071.53,116.17,2321.45,1,1,3,1,21.6293
2009,Steeple Burn,3,1,1006.47,98.86,2213.97,3,2,0,1,0.001
2009,Garvie Burn,4,1,982.36,101,2199,3.283,1.824,1,1,0.001
2009,Charcoal Creek,3.12,3.26,1027.21,98.03,2231.71,3.134,1.261,0,1,0.001
2009,Gow Burn,3,1.96,1025.58,98.32,2226.37,3,1.3,0,0,0.001
2009,Steven Burn,3.65,1.13,1024.13,100.69,2221.3,3.315,2,0,0,91.6921
2009,Blanchards Creek,2.82,2.99,753.65,109.01,2190.53,2.844,0.994,4,0,246.3945
2009,Friends Creek,2.13,3,709.19,106.61,2182.58,2.121,1,4,0,58.8567
2009,Repo Stream tributary,1,4.33,693.94,102.2,2255.25,1,1,0,1,25.9696
2009,Repo Stream tributary wetland,1,4.268,696.296,102.194,2255.974,1.0042,1,0,1,166.072
2009,Repo Stream wetland,2.19,4.71,699.49,101.46,2258.36,2.192,1,0,1,1.17
2009,Talla Burn,3,3.5525,904.47,87.0475,2181.2175,3,2,0.25,0.5,76.5988
2009,Minzion Burn,2.94,0.98,988.31,103.15,2197.24,2.986,1.991,1,1,234.9755
2009,Carsons Creek,2.31,1.54,968.51,103.97,2175,2.958,1.259,1,1,93.773
2009,Leithen Burn tributary,3.29,1,920.95,96.54,2178.3,3.07,2,0,1,310.8561
2009,Waikoikoi Creek,3.25,1.68,894.26,99.99,2160.06,3.212,2,2,0,0.001
2009,Washpool Stream,3,1,893.45,100.89,2150.67,3,2,2,1,125.2535
2009,Low Burn,3,2.72,965.93,102.33,2177.85,2.995,1.997,2,1,10.5878
2009,Beaumont River,3,3.9,946.29,98.01,2176.71,3,2,0,1,115.8083
2009,Canadian Creek,3,3.89,918.81,84.825,2192.125,3,2,0.5,1,34.1074
2009,Alfreds Creek,3.435,2.7,1021.65,73.98,2276.94,3.034,1.034,0,1,1795.8919
2009,Otamatapaio River tributary,3.3473,2.9855,1016.6518,75.77,2272.4382,3.3311,1.3311,0.7273,0.7273,250.0056
2009,Otamatapaio River,3,4,830.746,51.052,2255.008,3,1,0.2,1,73.2161
2009,Darts Bush Stream tributary,3.476,3.524,1058.826,77.888,2287.748,3.3852,1.2944,0.8,1,95.3241
2009,Darts Bush Stream,3.87,3.13,1108.3833,86,2292.5367,3.787,1.7537,1.3333,1,194.2752
2009,Fraser Stream,4,2.6278,1133.3778,91.2911,2293.2033,3.8653,1.6277,1.4444,0.5556,0.001
2009,Fraser Stream tributary,4,2.7,1135.1575,91.4775,2291.5225,3.8818,1.3668,1.5,0.75,0.001
2009,Mahurangi River,1.75,1.98,1121.77,150.22,2373.21,1.794,1.794,1.5,0,260.5426
2009,Mahurangi River tributary,1.54,3.63,1120.84,149.3,2372.78,1.494,2.47,3,0,625.0308
2009,Unnamed wetland,3.6367,1.6133,1191.61,118.2633,2304.6433,3.5653,1.9763,1.3333,0,99.0313
2009,Unnamed pond,4,1,1144.03,118,2283,3.236,2,0,0,190.4121
2009,Cordys Stream,4,3,1178.92,109.89,2295.97,3.242,2,1,0,732.5055
2009,Water race,3.864,2.896,1169.018,110.82,2294.488,3.8312,1.916,1,0,250.1142
2009,Waianiwaniwa River tributary,3.94,2.95,1166.33,110.71,2294.12,3.965,1.983,1,0,0.001
2009,Selwyn River,2.77,1.57,1171.34,111,2294,3.555,1.778,0,0,1188.2471
2009,Hororata River tributary,4,2.63,1173.3775,110.46,2294.965,4,2,1.5,0,0.001
2009,Lee River Wetland,4,1,1175.62,117,2278.57,4,2,2,0,0.001
2009,Coopers Lagoon,4,1,1175.62,117,2278.57,4,2,2,0,42.3902
2009,Unnamed Stream The Kaik,3,1,1261.1,120.48,2261.39,3,2,4.5,0.5,27.8214
2009,Lake Ellesmere tributary,3.71,1.02,1175.66,116.79,2282.38,3.732,2,3,0,18.5476
2009,Ngaruroro River Estuary,0,0,1202.59,138,2350.86,1.428,1.971,4,0,12.5238
2009,Triplex Creek,2,1,1159.91,109.08,2338.79,2,2,3,2,134.5714
2009,Ruahapia Stream,2,1,1205.4,136,2355.31,2,2,1,1,211.0009
2009,Raupare Stream,1.655,0.83,1265.86,136,2366.565,1.9205,2.3995,4,1,103.0554
2009,Mangahia Stream,2.11,1.965,1033.65,137.45,2337.045,1.9235,1.8325,0.5,0,5.4628
2009,Waipa River tributary,2.065,1.915,1033,137.25,2336.88,2.04,1.892,0.5,0.5,753.2714
2009,Mangaotama Stream,1.85,1.85,1028.44,136.82,2336.6,1.426,1.931,1,0.5,118.794
2009,Mangaotama Stream tributary,1.85,1.85,1028.44,136.82,2336.6,1.426,1.931,0,0,0.001
2009,Horseshoe Lake,1,1,1047,137,2343,1,1.502,2,1,169.9132
2009,Tanehopuwai Stream wetland,2.1533,1.62,1000.9267,134.6533,2325.7733,2.164,2,0,0,412.5142
2009,Mangahotu Stream tributary,2,1,960.99,131.51,2320.02,2,2,0,0,381.4128
2009,Mangahotu Stream tributary wetland,2,1,960.99,131.51,2320.02,2,2,0,0,314.805
2009,Muriwai Stream,1,4,1181.6833,147.2667,2372.7767,1,1,4.3333,0,258.5002
2009,Manuherikia River,3.8294,3.1706,1056.2512,80.3394,2276.9865,3.2284,1.0682,0.7059,0.9412,69.5779
2009,Manuherikia River East Branch,3.3,3.7,1028.77,75.73,2276.15,3.149,1.024,0,1,131.6968
2009,Manuherikia River East Branch tributary,3,4,1009.77,72.99,2273.53,3,1,0,0,38.0826
2009,Manuherikia River tributary,4,3,1040.68,78.32,2275.59,4,1.023,1,1,29.8995
2009,Manuherikia River West Branch,3.355,3.645,1037.13,76.9,2277.495,3.0835,1.0835,0,1.5,21.6143
2009,Unnamed stream Anchor Bay,1,1.23,1186.95,152.68,2378.71,1,1,4,0,102.6544
2009,Mahurangi River Right Branch tributary,1,2,1095.63,145.685,2372.355,1.004,1.004,3,0,160.2553
2009,Hoteo River tributary,2.52,4.37,1070.51,143.93,2365.25,2.492,1,5,0,187.99
2009,Waitakere River,2.98,4.55,1075.16,142.15,2374.42,3.381,1.081,5,0,50.96
2009,Wekatahi Creek,3.48,4.69,1062.1,140.34,2371.57,3.599,1,5,0,155.9306
2009,Unnamed stream Whangaparoa Head,1,1.95,1173.07,149.1,2382.57,1,1.035,3,0,240.591
2009,Marawhara Stream,3.56,5,1055.29,139.49,2370.96,3.616,1,4,0,1354.1321
2009,Unnamed stream Moores Bay,1.04,1,1168.56,149.65,2377.93,1.03,1.03,4,1,144.0048
2009,Ararimu Stream tributary,1.33,1.96,1076.38,142.26,2374.17,1.268,1.268,4,0,668.2143
2009,Mangaone Stream,2,2,1030.18,135.72,2340.02,2,2,0,0,669.0087
2009,Otara Creek tributary,1.245,1.735,1089.155,144.8675,2374.56,1.211,1.211,0.5,0,0.001
2009,Waokauri Creek tributary,2.15,2.45,1099.45,147.49,2378.62,1.866,1.315,1,0,0.001
2009,Waiwawa River tributary,3.935,4.865,1138.245,137.925,2372.4,3.9305,2,4,0,150.6885
2009,Ounatae Stream tributary,2,1,958.87,133.26,2324.26,2,2,5,0,34.3613
2009,Ounutae Stream tributary,2,1,958.87,133.26,2324.26,2,2,4,0,261.7479
2009,Stony Bay Creek tributary,1,3.975,1181.87,145.645,2373.905,1,1,5.5,0,33.1675
2009,Maunganui Stream,1,4,1032.99,136.51,2340.42,1,1,4.5,0.5,24.0016
2009,Edward Stream,3.5009,3.4991,1097.2164,78.5482,2289.7273,3.4703,1.1767,2.8182,0.1818,1286.6106
2009,Ohau River tributary,3.84,2.88,1150.79,93.19,2295.03,3.852,1.215,3,1,0.001
2009,Ahuriri River tributary,3.8338,1.3412,1171.9562,94.7188,2303.525,3.7331,1.5806,1.5,0.25,0.001
2009,Hakataramea River tributary,3.3,3.52,855.84,79.53,2200.81,3.305,1.146,0,0,0.001
2009,Deep Creek,3,4,786.568,71.736,2163.764,3,2,0,0.6,208.2222
2009,Deep Creek tributary,3,4,781.97,71.21,2162.85,3,2,0,0,0.001
2009,Shepherd Stream tributary,3,3.95,804.036,79.936,2153.828,3,2,0,0.2,34.0091
2009,Traquair Burn,3,3.1367,857.27,81.4833,2161.5267,3,2,0.3333,0.3333,22.9784
2009,Lee Stream tributary,3,4,871.56,83.6,2163.7,3,2,2,0,134.2756
2009,Tokomairiro River East Branch tributary,3,3.472,785.797,80.262,2148.886,3,2,0.2,0.6,212.6333
2009,Smugglers Creek,3,1,972.98,96.74,2167.4,3,2,1,0,293.9333
2009,Smugglers Creek tributary,3,1.03,944.24,92.03,2164.89,3,2,0,0,427.9575
2009,Waitahuna River tributary,3,2.7586,830.9114,84.1714,2155.5129,3,2,0,0.4286,60.6963
2009,Meggat Burn tributary,3,4,773.058,77.048,2150.47,3,2,0,0.8,357.9036
2009,Jacks Bay tributary,3,1.57,786.31,99.66,2102.74,3,1.849,2,0,132.9775
2009,Sutton Stream tributary,3,1.065,885.48,78.475,2185.2,3,2,0,0,231.8017
2009,Sutton Stream,3,1,892.86,79.29,2186.43,3,2,0,0,118.6875
2009,Awamoko Stream,4,3,993.51,105.21,2177.98,3.998,1.999,2,1,240.0737
2009,Unnamed stream Livingstonia Park,3.14,1,904.63,102.2,2129.94,3.027,2,1,0,680.4231
2009,Red Swamp,2.72,3.58,749.62,57.56,2186.78,2.657,2,0,0,225.4344
2009,Canadian Creek tributary,3,4,851.08,67.73,2199.3,3,2,0,0,463.7713
2009,Riddles Creek,3,4,848.89,66.86,2200.31,3,2,0,1,171.6938
2009,Beaumont River tributary,3,4,705.23,59.24,2165.23,3,2,0,0,203.9599
2009,Fortification Creek,2.98,3.98,790.22,63.02,2188.56,2.988,2,0,1,757.5211
2009,Taieri River tributary,3,4,800.69,63.75,2189.35,3,2,0,0,76.5769
2009,Red Swamp Creek,3,4,785.75,62.45,2186.85,3,2,0,1,171.7922
2009,Fortification Creek tributary,2.98,3.98,790.22,63.02,2188.56,2.988,2,0,0,776.4922
2009,South Branch Teviot River,2.94,3.91,836.1,68.72,2192.59,2.969,2,0,1,255.5124
2009,Little Beaumont Stream,3,4,747.99,63.89,2168.96,3,2,0,0,24.7476
2009,Fruid Burn tributary,3,3.98,908.25,85.14,2186.89,3,2,1,0,1505.6593
2009,Moffats Stream tributary,3,4,790.38,69.81,2170.05,3,2,0,0,130.6894
2009,Fruid Burn,3,1.45,926.96,89.93,2185,3,2,0,0,374.1793
2009,Little Minzion Burn,3,3.55,948.43,95.19,2186.72,3,2,0,0,656.5833
2009,Craig Creek,3,3.64,953.67,96.68,2185.92,3,2,1,0,168.1406
2009,Whangaripo Stream tributary,1,1.42,1105.68,143.71,2365.13,1,1,1.5,0,431.4424
2009,Whangaripo Stream,1.08,1.92,1126.63,147.12,2366.79,1.079,1.079,1.5,0,48.6531
2009,Waiteariki Stream,2.54,2.56,1084.52,134.96,2360.55,2.413,2.039,4,1,343.4531
2009,Wairere Stream,2,1.77,1116.72,139.96,2364.78,2.293,2.209,3,0,333.9667
2009,Hinatua River tributary,3,3,740.905,111.305,1094.405,3,1,1,0,31.6667
2009,Waikoukou Stream,2,1,1083.96,124.95,2333,1.999,1.999,0,1,778.1328
2009,Waikoukou Stream wetland,2,1,1083.96,124.95,2333,1.999,1.999,0,1,140.0547
2009,Motu River,1.3194,2.7094,1055.6338,125.4088,2360.1556,1.4033,1.4033,2.3125,0.25,30.5312
2009,Manuriki Stream tributary,2,1,891.18,114.12,2340.09,2,2,4,0,642.6326
2009,Mangatutara Stream,1.37,2.82,1069.5267,124.23,2361.21,1.589,1.589,3,0,152.6014
2009,Te Kahika Stream,2,1,1041.01,118.99,2361.59,2,2,2,0,55.0527
2009,Te Kahika Stream tributary,1.98,0.99,1036.78,120.25,2358.07,2,2,5,0,406.3218
2009,Whitikau Stream,2,1,997.17,118.68,2354.65,2,2,2,0,201.5652
2009,Takaputahi River,1.96,0.98,987.135,122.005,2349.77,2,2,2,1,259.4627
2009,Whitikau Stream tributary,2,1,915.07,109.22,2346.94,2,2,1,0,439.2495
2009,Kokopumatara Stream,1,4,1122.63,116.18,2384.5,1.001,1.001,2,0,259.1186
2009,Mangaotane Stream,1.0833,3.7467,1104.9333,118.68,2375.1633,1.1337,1.1337,1.6667,0.6667,515.6452
2009,Waitangirua Stream,1.195,3.405,1066.505,111.095,2376.35,1.1915,1.1915,1,0.5,646.9118
2009,Motu River tributary,1.35,2.95,1024.49,118.22,2361.37,1.327,1.327,2,1,75.4014
2009,Mokihinui River,2.1133,3.3567,871.49,119.99,2282.32,2.1393,0.958,5.6667,0.3333,94.154
2009,Coal Creek,1,2,877.48,121,2283,1,1,4,0,199.1738
2009,Waimarino Stream tributary,2,1,757.6,88.28,2296.53,1.981,1,2,0,48.5579
2009,Waimarino Stream,2,1,782.51,93.69,2298,2,1,1,2,47.7063
2009,Mangaturuturu River tributary,2,1,728.59,81.45,2293.99,2.082,1.041,1,0,59.347
2009,Otamaewa Stream,2,1,758.83,92.23,2297.1,2,1,1,1,32.2716
2009,Otamaewa Stream tributary,2,1,771.34,93.23,2297.5,2,1,0,1,145.9137
2009,Manganui o te Ao River,2.415,3.335,968.21,119.015,2311.84,1.8815,1.221,2.5,0,150.7589
2009,Ruatiti Stream,1.7,2.18,968.38,120.51,2311.43,1.268,1,3,0,301.6879
2009,Manganui o te Ao River tributary,2,1,723.86,80.87,2293.84,2,1,3,0,416.5519
2009,Makatote River tributary,2,1,770.59,89.69,2297.02,2,1.042,2,0,239.6642
2009,Makatote River,2,1,769.81,89.4,2296.97,1.903,1.231,1,0,177.7027
2009,Makara Stream tributary,1.77,1.92,808.58,94.21,2297.98,1.912,1,2,0,36.6876
2009,Orautoha Stream,1.8233,2.0467,857.4067,101.7233,2301.34,1.786,1.0643,2.6667,0.6667,205.8001
2009,Ngahuinga Stream,2,1,770.35,89.91,2297.19,2,1.036,3,0,27.6677
2009,Unnamed Stream Tahunanui,3,2,1187.7,124,2398,3,2,1,0,34.2939
2009,Little Ten Mile Creek,1,5,634.66,98.93,2237.01,1,1,3,0,1221.3961
2009,Otuwhero River tributary,1,5,1145.98,119.26,2405.08,1,1,1,0,320.437
2009,Blackcleugh Burn,3,4,939.28,102.05,2162.28,3,1.674,0,1,215.0033
2009,Jimmys Creek,2.99,3.91,928.91,97.74,2167.55,2.983,1.276,0,1,305.3664
2009,Belle Burn,3,2.81,959.24,100.83,2178.12,3,2,1,0,176.3653
2009,Mounseys Stream tributary,3.42,1.8467,1171.7267,103.8033,2301.4317,3.2548,1.9685,1,0,0.001
2009,Duck Creek,1.53,3.28,1001.26,126.22,2310.83,1.507,1.304,5,0,216.8704
2009,Te Wharau Stream,3,1,1284.68,119.84,2278.285,3,2,5.5,0.5,181.5878
2009,South Branch Ashburton River wetland,4,1,1166.81,108,2277.71,4,2,2,0,0.001
2009,Blacks Stream,3.59,2.19,1165.96,106.85,2295.67,3.313,2,1,0,98.9062
2009,Waahi Stream,2,1.99,1064.48,140.77,2351,1.945,1.945,0.7059,0,242.9283
2009,Mangatoromiro Stream,4.9111,1.0889,955.5833,124.0156,1815.5978,4.2793,1.8198,1.7778,0,222.7285
2009,Mangaminghi Stream,2.89,3.11,946.95,122.9333,2335.62,2.2713,1.3177,2,0,205.4905
2009,Makuri Stream,3.7092,1.4317,930.785,122.6092,2140.685,4.1186,2.1625,1.8333,0,365.8081
2009,Mangaehu Stream,4.0659,2.0329,927.4724,121.7882,2332.0247,3.8846,1.7549,1.4706,0.1176,0.001
2009,Puniwhakau Stream,4.965,1.035,929.73,121.495,2329.395,3.419,1.6045,1.5,0,231.8263
2009,Mangaotuku Stream,4.08,1.92,914.23,121.32,2332.6,4.093,1.773,2,0,282.6775
2009,Patea River,4.5824,1.2533,910.031,118.5471,2334.9595,4.871,1.9843,1.2381,0.0476,205.2121
2009,Mangarangi Stream,5,1,856.2,111.17,2335.2,5,2,2,0,54.5824
2009,Paetahi Stream,5,1,869.54,111.43,2336.78,5,2,0,1,96.4397
2009,Konini Stream,5,1,855.97,110.206,2335.638,5,2,1,0.2,99.7466
2009,Piakau Stream,5,1,840.78,110.595,2334.1,5,2,2,0,363.9593
2009,Ngaere Stream,5,1,931.72,120.56,2337.3275,5,2,1.75,0,326.4511
2009,Kapuni Stream,4.3755,1.215,952.8282,120.2041,2342.3586,4.6319,2.0853,1.4545,0.0909,140.4427
2009,Patea River unnamed tributary,2.9275,3.06,969.8975,123.45,2333.3625,2.8708,1.4755,2.25,0,16.305
2009,Kuranui Stream,2.02,3.9,1012.15,128.52,2334.59,1.059,1.023,3,0,292.0093
2009,Mangamingi Stream,2.7667,3.2333,946.4633,122.9267,2335.48,2.4517,1.3627,1.1111,0,205.626
2009,Ngaiere Stream,5,1,934.89,120.76,2337.6,5,2,1,0,80.1369
2009,Lyell Creek,3,3.99,850.89,109.89,2287.17,3,1,1,1,470.4179
2009,Blue Duck Creek,1.83,5,837.97,111.72,2280.34,2.982,1.333,3,0,195.1214
2009,Ohikaiti River,1.83,3.68,770.66,113.42,2252.85,1.863,0.975,6,0,0.001
2009,Kararoa Creek,3,2.62,778.05,111.19,2229.15,3,1,2,0,0.001
2009,Waianakarua River,3.46,1.93,991.17,105.49,2174,3.659,2,1,0,97.381
2009,Spec Gully,3.72,1.555,1025.665,86.105,2236.705,3.3485,1.996,1.5,0.5,0.001
2009,No 2 Spec Gully,3.84,1.32,1014.77,83.41,2236.96,3.495,2,1,0,64.3396
2010,Unnamed pool Saltwater forest,3,3,736.43,111.37,2188.5,3,1,0,1,181.3713
2010,Unnamed pond Saltwater forest,2.9967,3,735.1467,110.9133,2188.6033,2.995,1,0.3333,0.6667,751.5496
2010,Unnamed ditch Saltwater forest,3,3,731.16,110.62,2188.11,3,1,2,0,270.2771
2010,Unnamed pond Saltwater Lagoon,3,3,733.81,110.61,2188.81,3,1,1,0,62.2711
2010,Upper Twin Creek,3,4,624.36,69.66,2214.83,3,1,0,0,246.9579
2010,Dry Stream tributary,3.02,3.055,1175.21,97.9,2353.74,3.0185,1.1575,2,0,377.1609
2010,Okuku River,4,3,1149.93,96.88,2320,3.48,1.48,2,0,0.001
2010,Waiau River,3.585,3.415,987.3825,73.5675,2338.0825,3.0782,1.1405,1.5,1,90.3695
2010,Maruia River tributary,2.6825,2.9475,905.16,99.6325,2287.8,2.5362,0.9368,0.5,0.25,50.1985
2010,Maruia River,0.88,0.71,914.315,101.14,2289.46,0.8315,0.2335,2,1,600.5473
